long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.0022,37.60915,2010,Hist,historical,sc1,0,0,91,1,3,0,0.0,5.451041,35.44,86.0,0.5114885,,,,,,,,-17.35,0.08366857,0.1419869,0.07822008,0.08225218
-110.0022,37.60915,2011,Hist,historical,sc1,0,0,91,1,3,0,0.0,4.426387,34.6,76.0,0.09621362,,,,,,,,-22.85,0.1079072,0.1079525,0.0717639,0.08089361
-110.0022,37.60915,2012,Hist,historical,sc1,0,0,91,1,3,0,0.0,3.672641,34.93,87.0,0.2161911,,,,,,,,-14.75,0.1074709,0.09607171,0.07344214,0.07592812
-110.0022,37.60915,2013,Hist,historical,sc1,0,0,91,1,3,0,0.0,3.574973,35.98,81.0,0.2793899,,,,,,,,-19.45,0.1156044,0.1153567,0.07443586,0.1575252
-110.0022,37.60915,2014,Hist,historical,sc1,0,0,91,1,3,0,0.0,4.384649,34.29,70.0,0.1696353,,,,,,,,-17.75,0.1769813,0.1324612,0.0728187,0.09010535
-110.0022,37.60915,2015,Hist,historical,sc1,0,0,91,1,3,0,0.0,6.635063,34.77,58.0,0.3693888,,,,,,,,-15.05,0.1104982,0.1215061,0.07660176,0.1105869
-110.0022,37.60915,2016,Hist,historical,sc1,0,0,91,1,3,0,0.0,4.363797,35.8,75.0,0.2053347,,,,,,,,-16.75,0.1514782,0.1420973,0.07338566,0.07473687
-110.0022,37.60915,2017,Hist,historical,sc1,0,0,91,1,3,0,0.0,3.74447,35.83,60.0,0.1337837,,,,,,,,-14.65,0.1319926,0.1340321,0.07240993,0.07258392
-110.0022,37.60915,2018,Hist,historical,sc1,0,0,91,1,3,0,0.0,2.557341,34.82,69.0,0.09563104,,,,,,,,-12.35,0.07718583,0.07265397,0.0715593,0.1250471
-110.0022,37.57324,1980,Hist,historical,sc1,19,0,54,10,8,17,,,,,,14.27,2.56,,0.9065934,23.03804,,36.95,,,,,
-110.0022,37.57324,1981,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.31,9.97,12.25,3.363889,23.08587,10.41902,37.45,,,,,
-110.0022,37.57324,1981,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.31,9.97,10.03,3.363889,23.08587,11.44066,37.45,,,,,
-110.0022,37.57324,1981,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.31,9.97,12.25,3.363889,23.08587,11.44066,37.45,,,,,
-110.0022,37.57324,1981,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.31,9.97,10.03,3.363889,23.08587,10.41902,37.45,,,,,
-110.0022,37.57324,1982,Hist,historical,sc1,19,0,54,10,8,17,,,,,,4.0,10.16,,-0.05111111,21.88533,,36.55,,,,,
-110.0022,37.57324,1983,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.08,10.85,10.85,0.3861111,21.08098,21.08098,34.45,,,,,
-110.0022,37.57324,1983,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.08,10.85,7.08,0.3861111,21.08098,0.3861111,34.45,,,,,
-110.0022,37.57324,1983,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.08,10.85,10.85,0.3861111,21.08098,0.3861111,34.45,,,,,
-110.0022,37.57324,1983,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.08,10.85,7.08,0.3861111,21.08098,21.08098,34.45,,,,,
-110.0022,37.57324,1984,Hist,historical,sc1,19,0,54,10,8,17,,,,,,4.8,9.8,,-1.131868,21.73043,,35.25,,,,,
-110.0022,37.57324,1985,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.75,5.08,10.08,-1.036111,23.21467,10.24348,37.45,,,,,
-110.0022,37.57324,1985,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.75,5.08,10.08,-1.036111,23.21467,9.527473,37.45,,,,,
-110.0022,37.57324,1985,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.75,5.08,16.74,-1.036111,23.21467,10.24348,37.45,,,,,
-110.0022,37.57324,1985,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.75,5.08,16.74,-1.036111,23.21467,9.527473,37.45,,,,,
-110.0022,37.57324,1986,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.24,10.29,,2.234444,22.25598,,34.95,,,,,
-110.0022,37.57324,1987,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.21,11.79,6.21,-0.445,21.85272,-0.445,34.15,,,,,
-110.0022,37.57324,1987,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.21,11.79,6.21,-0.445,21.85272,21.85272,34.15,,,,,
-110.0022,37.57324,1987,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.21,11.79,11.79,-0.445,21.85272,-0.445,34.15,,,,,
-110.0022,37.57324,1987,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.21,11.79,11.79,-0.445,21.85272,21.85272,34.15,,,,,
-110.0022,37.57324,1988,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.37,8.8,,-1.292857,23.04076,,35.65,,,,,
-110.0022,37.57324,1989,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.17,7.23,1.85,-1.915,22.36848,11.64231,38.15,,,,,
-110.0022,37.57324,1989,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.17,7.23,1.85,-1.915,22.36848,12.37935,38.15,,,,,
-110.0022,37.57324,1989,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.17,7.23,2.31,-1.915,22.36848,11.64231,38.15,,,,,
-110.0022,37.57324,1989,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.17,7.23,2.31,-1.915,22.36848,12.37935,38.15,,,,,
-110.0022,37.57324,1990,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.62,5.8,,-0.1461111,23.06359,,37.25,,,,,
-110.0022,37.57324,1991,Hist,historical,sc1,19,0,54,10,8,17,,,,,,4.98,6.87,6.87,-2.138333,22.1462,22.1462,34.65,,,,,
-110.0022,37.57324,1991,Hist,historical,sc1,19,0,54,10,8,17,,,,,,4.98,6.87,6.87,-2.138333,22.1462,-2.138333,34.65,,,,,
-110.0022,37.57324,1991,Hist,historical,sc1,19,0,54,10,8,17,,,,,,4.98,6.87,4.98,-2.138333,22.1462,22.1462,34.65,,,,,
-110.0022,37.57324,1991,Hist,historical,sc1,19,0,54,10,8,17,,,,,,4.98,6.87,4.98,-2.138333,22.1462,-2.138333,34.65,,,,,
-110.0022,37.57324,1992,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.46,6.29,,-1.341758,21.51685,,34.25,,,,,
-110.0022,37.57324,1993,Hist,historical,sc1,19,0,54,10,8,17,,,,,,13.87,6.06,7.13,-1.371111,21.11848,10.4875,34.65,,,,,
-110.0022,37.57324,1993,Hist,historical,sc1,19,0,54,10,8,17,,,,,,13.87,6.06,7.13,-1.371111,21.11848,9.722527,34.65,,,,,
-110.0022,37.57324,1993,Hist,historical,sc1,19,0,54,10,8,17,,,,,,13.87,6.06,6.86,-1.371111,21.11848,10.4875,34.65,,,,,
-110.0022,37.57324,1993,Hist,historical,sc1,19,0,54,10,8,17,,,,,,13.87,6.06,6.86,-1.371111,21.11848,9.722527,34.65,,,,,
-110.0022,37.57324,1994,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.24,2.76,,-0.5116667,24.36304,,37.15,,,,,
-110.0022,37.57324,1995,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.26,7.15,7.26,1.675,21.89293,21.89293,37.25,,,,,
-110.0022,37.57324,1995,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.26,7.15,7.15,1.675,21.89293,21.89293,37.25,,,,,
-110.0022,37.57324,1995,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.26,7.15,7.15,1.675,21.89293,1.675,37.25,,,,,
-110.0022,37.57324,1995,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.26,7.15,7.26,1.675,21.89293,1.675,37.25,,,,,
-110.0022,37.57324,1996,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.02,5.17,,1.475275,23.99457,,35.95,,,,,
-110.0022,37.57324,1997,Hist,historical,sc1,19,0,54,10,8,17,,,,,,8.39,9.41,5.33,0.6605556,21.88913,10.73587,35.35,,,,,
-110.0022,37.57324,1997,Hist,historical,sc1,19,0,54,10,8,17,,,,,,8.39,9.41,11.3,0.6605556,21.88913,10.73587,35.35,,,,,
-110.0022,37.57324,1997,Hist,historical,sc1,19,0,54,10,8,17,,,,,,8.39,9.41,11.3,0.6605556,21.88913,11.18297,35.35,,,,,
-110.0022,37.57324,1997,Hist,historical,sc1,19,0,54,10,8,17,,,,,,8.39,9.41,5.33,0.6605556,21.88913,11.18297,35.35,,,,,
-110.0022,37.57324,1998,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.26,6.45,,-0.01777778,22.31467,,37.15,,,,,
-110.0022,37.57324,1999,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.86,15.07,15.07,1.799444,21.4712,1.799444,34.25,,,,,
-110.0022,37.57324,1999,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.86,15.07,2.86,1.799444,21.4712,1.799444,34.25,,,,,
-110.0022,37.57324,1999,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.86,15.07,2.86,1.799444,21.4712,21.4712,34.25,,,,,
-110.0022,37.57324,1999,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.86,15.07,15.07,1.799444,21.4712,21.4712,34.25,,,,,
-110.0022,37.57324,2000,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.35,5.1,,1.316484,23.71576,,36.75,,,,,
-110.0022,37.57324,2001,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,8.58,6.96,0.2544444,22.95326,11.20924,35.95,,,,,
-110.0022,37.57324,2001,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,8.58,6.96,0.2544444,22.95326,13.26923,35.95,,,,,
-110.0022,37.57324,2001,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,8.58,3.06,0.2544444,22.95326,11.20924,35.95,,,,,
-110.0022,37.57324,2001,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,8.58,3.06,0.2544444,22.95326,13.26923,35.95,,,,,
-110.0022,37.57324,2002,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.19,3.21,,-0.9411111,24.01685,,37.15,,,,,
-110.0022,37.57324,2003,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.05,5.86,5.86,1.272778,24.04783,24.04783,38.05,,,,,
-110.0022,37.57324,2003,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.05,5.86,5.86,1.272778,24.04783,1.272778,38.05,,,,,
-110.0022,37.57324,2003,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.05,5.86,6.05,1.272778,24.04783,24.04783,38.05,,,,,
-110.0022,37.57324,2003,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.05,5.86,6.05,1.272778,24.04783,1.272778,38.05,,,,,
-110.0022,37.57324,2004,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.21,2.81,,-0.932967,22.49293,,35.05,,,,,
-110.0022,37.57324,2005,Hist,historical,sc1,19,0,54,10,8,17,,,,,,13.15,8.51,5.77,1.289444,22.07174,9.97663,38.15,,,,,
-110.0022,37.57324,2006,Hist,historical,sc1,19,0,54,10,8,17,,,,,,1.86,7.66,16.6,0.615,23.68261,9.973077,36.95,,,,,
-110.0022,37.57324,2007,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.43,7.95,7.95,-0.3094444,23.83098,23.83098,36.15,,,,,
-110.0022,37.57324,2007,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.43,7.95,7.95,-0.3094444,23.83098,-0.3094444,36.15,,,,,
-110.0022,37.57324,2007,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.43,7.95,3.43,-0.3094444,23.83098,23.83098,36.15,,,,,
-110.0022,37.57324,2007,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.43,7.95,3.43,-0.3094444,23.83098,-0.3094444,36.15,,,,,
-110.0022,37.57324,2008,Hist,historical,sc1,19,0,54,10,8,17,,,,,,13.43,7.04,,-2.328571,22.17935,,35.15,,,,,
-110.0022,37.57324,2009,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,2.68,4.13,0.145,22.29565,10.8967,36.25,,,,,
-110.0022,37.57324,2009,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,2.68,4.13,0.145,22.29565,10.31957,36.25,,,,,
-110.0022,37.57324,2009,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,2.68,7.48,0.145,22.29565,10.8967,36.25,,,,,
-110.0022,37.57324,2009,Hist,historical,sc1,19,0,54,10,8,17,,,,,,6.18,2.68,7.48,0.145,22.29565,10.31957,36.25,,,,,
-110.0022,37.57324,2010,Hist,historical,sc1,19,0,54,10,8,17,,,,,,12.8,10.73,,-2.45,22.46087,,37.65,,,,,
-110.0022,37.57324,2011,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.41,5.8,5.41,-0.9188889,22.77011,22.77011,35.75,,,,,
-110.0022,37.57324,2011,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.41,5.8,5.41,-0.9188889,22.77011,-0.9188889,35.75,,,,,
-110.0022,37.57324,2011,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.41,5.8,5.8,-0.9188889,22.77011,22.77011,35.75,,,,,
-110.0022,37.57324,2011,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.41,5.8,5.8,-0.9188889,22.77011,-0.9188889,35.75,,,,,
-110.0022,37.57324,2012,Hist,historical,sc1,19,0,54,10,8,17,,,,,,5.72,7.51,,-0.03791209,23.73315,,35.65,,,,,
-110.0022,37.57324,2013,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.97,8.15,16.57,-1.228889,22.74076,10.18901,38.35,,,,,
-110.0022,37.57324,2013,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.97,8.15,16.57,-1.228889,22.74076,10.30815,38.35,,,,,
-110.0022,37.57324,2013,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.97,8.15,3.4,-1.228889,22.74076,10.18901,38.35,,,,,
-110.0022,37.57324,2013,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.97,8.15,3.4,-1.228889,22.74076,10.30815,38.35,,,,,
-110.0022,37.57324,2014,Hist,historical,sc1,19,0,54,10,8,17,,,,,,3.95,7.37,,0.5688889,21.87337,,35.85,,,,,
-110.0022,37.57324,2015,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.77,13.73,13.73,1.650556,22.05543,1.650556,36.65,,,,,
-110.0022,37.57324,2015,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.77,13.73,13.73,1.650556,22.05543,22.05543,36.65,,,,,
-110.0022,37.57324,2015,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.77,13.73,7.77,1.650556,22.05543,1.650556,36.65,,,,,
-110.0022,37.57324,2015,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.77,13.73,7.77,1.650556,22.05543,22.05543,36.65,,,,,
-110.0022,37.57324,2016,Hist,historical,sc1,19,0,54,10,8,17,,,,,,7.26,7.64,,-1.197802,23.45272,,37.65,,,,,
-110.0022,37.57324,2017,Hist,historical,sc1,19,0,54,10,8,17,,,,,,10.0,6.74,3.07,0.9933333,23.94348,12.67582,37.55,,,,,
-110.0022,37.57324,2017,Hist,historical,sc1,19,0,54,10,8,17,,,,,,10.0,6.74,2.79,0.9933333,23.94348,12.67582,37.55,,,,,
-110.0022,37.57324,2017,Hist,historical,sc1,19,0,54,10,8,17,,,,,,10.0,6.74,2.79,0.9933333,23.94348,11.10163,37.55,,,,,
-110.0022,37.57324,2017,Hist,historical,sc1,19,0,54,10,8,17,,,,,,10.0,6.74,3.07,0.9933333,23.94348,11.10163,37.55,,,,,
-110.0022,37.57324,2018,Hist,historical,sc1,19,0,54,10,8,17,,,,,,2.8,4.63,,2.036667,24.33587,,35.65,,,,,
-110.0022,37.5846,1980,Hist,historical,sc1,0,0,94,1,2,2,,,,,,14.27,2.56,,0.9065934,23.03804,,36.95,,,,,
-110.0022,37.5846,1981,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.31,9.97,10.03,3.363889,23.08587,10.41902,37.45,,,,,
-110.0022,37.5846,1982,Hist,historical,sc1,0,0,94,1,2,2,,,,,,4.0,10.16,,-0.05111111,21.88533,,36.55,,,,,
-110.0022,37.5846,1983,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.08,10.85,7.08,0.3861111,21.08098,21.08098,34.45,,,,,
-110.0022,37.5846,1983,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.08,10.85,7.08,0.3861111,21.08098,0.3861111,34.45,,,,,
-110.0022,37.5846,1983,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.08,10.85,10.85,0.3861111,21.08098,21.08098,34.45,,,,,
-110.0022,37.5846,1983,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.08,10.85,10.85,0.3861111,21.08098,0.3861111,34.45,,,,,
-110.0022,37.5846,1984,Hist,historical,sc1,0,0,94,1,2,2,,,,,,4.8,9.8,8.48,-1.131868,21.73043,9.878022,35.25,,,,,
-110.0022,37.5846,1985,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.75,5.08,10.08,-1.036111,23.21467,10.24348,37.45,,,,,
-110.0022,37.5846,1986,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.24,10.29,,2.234444,22.25598,,34.95,,,,,
-110.0022,37.5846,1987,Hist,historical,sc1,0,0,94,1,2,2,,,,,,6.21,11.79,6.21,-0.445,21.85272,-0.445,34.15,,,,,
-110.0022,37.5846,1988,Hist,historical,sc1,0,0,94,1,2,2,,,,,,5.37,8.8,5.0,-1.292857,23.04076,11.68297,35.65,,,,,
-110.0022,37.5846,1989,Hist,historical,sc1,0,0,94,1,2,2,,,,,,5.17,7.23,2.31,-1.915,22.36848,12.37935,38.15,,,,,
-110.0022,37.5846,1990,Hist,historical,sc1,0,0,94,1,2,2,,,,,,3.62,5.8,5.8,-0.1461111,23.06359,23.06359,37.25,,,,,
-110.0022,37.5846,1991,Hist,historical,sc1,0,0,94,1,2,2,,,,,,4.98,6.87,4.98,-2.138333,22.1462,-2.138333,34.65,,,,,
-110.0022,37.5846,1992,Hist,historical,sc1,0,0,94,1,2,2,,,,,,6.46,6.29,6.09,-1.341758,21.51685,10.90495,34.25,,,,,
-110.0022,37.5846,1993,Hist,historical,sc1,0,0,94,1,2,2,,,,,,13.87,6.06,7.13,-1.371111,21.11848,10.4875,34.65,,,,,
-110.0022,37.5846,1993,Hist,historical,sc1,0,0,94,1,2,2,,,,,,13.87,6.06,7.13,-1.371111,21.11848,21.11848,34.65,,,,,
-110.0022,37.5846,1993,Hist,historical,sc1,0,0,94,1,2,2,,,,,,13.87,6.06,6.06,-1.371111,21.11848,10.4875,34.65,,,,,
-110.0022,37.5846,1993,Hist,historical,sc1,0,0,94,1,2,2,,,,,,13.87,6.06,6.06,-1.371111,21.11848,21.11848,34.65,,,,,
-110.0022,37.5846,1994,Hist,historical,sc1,0,0,94,1,2,2,,,,,,3.24,2.76,2.76,-0.5116667,24.36304,24.36304,37.15,,,,,
-110.0022,37.5846,1995,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.26,7.15,7.26,1.675,21.89293,1.675,37.25,,,,,
-110.0022,37.5846,1996,Hist,historical,sc1,0,0,94,1,2,2,,,,,,3.02,5.17,13.1,1.475275,23.99457,10.86484,35.95,,,,,
-110.0022,37.5846,1997,Hist,historical,sc1,0,0,94,1,2,2,,,,,,8.39,9.41,5.33,0.6605556,21.88913,10.73587,35.35,,,,,
-110.0022,37.5846,1998,Hist,historical,sc1,0,0,94,1,2,2,,,,,,5.26,6.45,,-0.01777778,22.31467,,37.15,,,,,
-110.0022,37.5846,1999,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.86,15.07,15.07,1.799444,21.4712,21.4712,34.25,,,,,
-110.0022,37.5846,1999,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.86,15.07,2.86,1.799444,21.4712,1.799444,34.25,,,,,
-110.0022,37.5846,1999,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.86,15.07,15.07,1.799444,21.4712,1.799444,34.25,,,,,
-110.0022,37.5846,1999,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.86,15.07,2.86,1.799444,21.4712,21.4712,34.25,,,,,
-110.0022,37.5846,2000,Hist,historical,sc1,0,0,94,1,2,2,,,,,,5.35,5.1,9.64,1.316484,23.71576,10.03681,36.75,,,,,
-110.0022,37.5846,2001,Hist,historical,sc1,0,0,94,1,2,2,,,,,,6.18,8.58,6.96,0.2544444,22.95326,11.20924,35.95,,,,,
-110.0022,37.5846,2002,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.19,3.21,3.21,-0.9411111,24.01685,24.01685,37.15,,,,,
-110.0022,37.5846,2003,Hist,historical,sc1,0,0,94,1,2,2,,,,,,6.05,5.86,6.05,1.272778,24.04783,1.272778,38.05,,,,,
-110.0022,37.5846,2004,Hist,historical,sc1,0,0,94,1,2,2,,,,,,6.21,2.81,17.19,-0.932967,22.49293,9.942308,35.05,,,,,
-110.0022,37.5846,2005,Hist,historical,sc1,0,0,94,1,2,2,,,,,,13.15,8.51,5.77,1.289444,22.07174,9.97663,38.15,,,,,
-110.0022,37.5846,2006,Hist,historical,sc1,0,0,94,1,2,2,,,,,,1.86,7.66,7.66,0.615,23.68261,23.68261,36.95,,,,,
-110.0022,37.5846,2007,Hist,historical,sc1,0,0,94,1,2,2,,,,,,3.43,7.95,3.43,-0.3094444,23.83098,-0.3094444,36.15,,,,,
-110.0022,37.5846,2008,Hist,historical,sc1,0,0,94,1,2,2,,,,,,13.43,7.04,4.05,-2.328571,22.17935,12.02033,35.15,,,,,
-110.0022,37.5846,2009,Hist,historical,sc1,0,0,94,1,2,2,,,,,,6.18,2.68,7.48,0.145,22.29565,10.31957,36.25,,,,,
-110.0022,37.5846,2010,Hist,historical,sc1,0,0,94,1,2,2,,,,,,12.8,10.73,10.73,-2.45,22.46087,22.46087,37.65,,,,,
-110.0022,37.5846,2011,Hist,historical,sc1,0,0,94,1,2,2,,,,,,5.41,5.8,5.41,-0.9188889,22.77011,-0.9188889,35.75,,,,,
-110.0022,37.5846,2012,Hist,historical,sc1,0,0,94,1,2,2,,,,,,5.72,7.51,4.28,-0.03791209,23.73315,12.88022,35.65,,,,,
-110.0022,37.5846,2013,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.97,8.15,3.4,-1.228889,22.74076,22.74076,38.35,,,,,
-110.0022,37.5846,2013,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.97,8.15,3.4,-1.228889,22.74076,10.30815,38.35,,,,,
-110.0022,37.5846,2013,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.97,8.15,8.15,-1.228889,22.74076,22.74076,38.35,,,,,
-110.0022,37.5846,2013,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.97,8.15,8.15,-1.228889,22.74076,10.30815,38.35,,,,,
-110.0022,37.5846,2014,Hist,historical,sc1,0,0,94,1,2,2,,,,,,3.95,7.37,7.37,0.5688889,21.87337,21.87337,35.85,,,,,
-110.0022,37.5846,2015,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.77,13.73,13.73,1.650556,22.05543,22.05543,36.65,,,,,
-110.0022,37.5846,2015,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.77,13.73,7.77,1.650556,22.05543,22.05543,36.65,,,,,
-110.0022,37.5846,2015,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.77,13.73,7.77,1.650556,22.05543,1.650556,36.65,,,,,
-110.0022,37.5846,2015,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.77,13.73,13.73,1.650556,22.05543,1.650556,36.65,,,,,
-110.0022,37.5846,2016,Hist,historical,sc1,0,0,94,1,2,2,,,,,,7.26,7.64,5.26,-1.197802,23.45272,12.28681,37.65,,,,,
-110.0022,37.5846,2017,Hist,historical,sc1,0,0,94,1,2,2,,,,,,10.0,6.74,2.79,0.9933333,23.94348,12.67582,37.55,,,,,
-110.0022,37.5846,2017,Hist,historical,sc1,0,0,94,1,2,2,,,,,,10.0,6.74,2.79,0.9933333,23.94348,11.10163,37.55,,,,,
-110.0022,37.5846,2017,Hist,historical,sc1,0,0,94,1,2,2,,,,,,10.0,6.74,3.07,0.9933333,23.94348,12.67582,37.55,,,,,
-110.0022,37.5846,2017,Hist,historical,sc1,0,0,94,1,2,2,,,,,,10.0,6.74,3.07,0.9933333,23.94348,11.10163,37.55,,,,,
-110.0022,37.5846,2018,Hist,historical,sc1,0,0,94,1,2,2,,,,,,2.8,4.63,,2.036667,24.33587,,35.65,,,,,
-110.0022,37.60915,1980,Hist,historical,sc1,0,0,91,1,3,0,,,,,,14.21,2.57,,0.9692308,23.06576,,36.95,,,,,
-110.0022,37.60915,1981,Hist,historical,sc1,0,0,91,1,3,0,,,,,,2.37,9.69,2.37,3.393333,23.1087,23.1087,37.45,,,,,
-110.0022,37.60915,1981,Hist,historical,sc1,0,0,91,1,3,0,,,,,,2.37,9.69,9.69,3.393333,23.1087,3.393333,37.45,,,,,
-110.0022,37.60915,1981,Hist,historical,sc1,0,0,91,1,3,0,,,,,,2.37,9.69,2.37,3.393333,23.1087,3.393333,37.45,,,,,
-110.0022,37.60915,1981,Hist,historical,sc1,0,0,91,1,3,0,,,,,,2.37,9.69,9.69,3.393333,23.1087,23.1087,37.45,,,,,
-110.0022,37.60915,1982,Hist,historical,sc1,0,0,91,1,3,0,,,,,,4.12,9.99,,0.004444444,21.92609,,36.55,,,,,
-110.0022,37.60915,1983,Hist,historical,sc1,0,0,91,1,3,0,,,,,,7.24,10.71,10.97,0.4672222,21.08696,7.894022,34.35,,,,,
-110.0022,37.60915,1983,Hist,historical,sc1,0,0,91,1,3,0,,,,,,7.24,10.71,11.19,0.4672222,21.08696,7.894022,34.35,,,,,
-110.0022,37.60915,1983,Hist,historical,sc1,0,0,91,1,3,0,,,,,,7.24,10.71,11.19,0.4672222,21.08696,11.10549,34.35,,,,,
-110.0022,37.60915,1983,Hist,historical,sc1,0,0,91,1,3,0,,,,,,7.24,10.71,10.97,0.4672222,21.08696,11.10549,34.35,,,,,
-110.0022,37.60915,1984,Hist,historical,sc1,0,0,91,1,3,0,,,,,,5.07,9.48,,-1.080769,21.71413,,35.05,,,,,
-110.0022,37.60915,1985,Hist,historical,sc1,0,0,91,1,3,0,,,,,,8.04,4.65,8.04,-0.9711111,23.20652,23.20652,37.35,,,,,
-110.0022,37.60915,1985,Hist,historical,sc1,0,0,91,1,3,0,,,,,,8.04,4.65,8.04,-0.9711111,23.20652,-0.9711111,37.35,,,,,
-110.0022,37.60915,1985,Hist,historical,sc1,0,0,91,1,3,0,,,,,,8.04,4.65,4.65,-0.9711111,23.20652,23.20652,37.35,,,,,
-110.0022,37.60915,1985,Hist,historical,sc1,0,0,91,1,3,0,,,,,,8.04,4.65,4.65,-0.9711111,23.20652,-0.9711111,37.35,,,,,
-110.0022,37.60915,1986,Hist,historical,sc1,0,0,91,1,3,0,,,,,,2.3,10.35,,2.282222,22.23859,,34.85,,,,,
